pob;dept_num;median;gini
Tavaco;2A323;24060;
Tavera;2A324;22530;
Tolla;2A326;22150;
Ucciani;2A330;20900;
Urbalacone;2A331;;
Valle-di-Mezzana;2A336;24300;
Vero;2A345;23610;
Vico;2A348;23820;
Viggianello;2A349;24940;
Villanova;2A351;28130;
Zérubia;2A357;;
Zévaco;2A358;;
Zicavo;2A359;18510;
Zigliara;2A360;25850;
Zonza;2A362;22550;0.326
Zoza;2A363;;
Aghione;2B002;19870;
Aiti;2B003;;
Alando;2B005;;
Albertacce;2B007;19020;
Aléria;2B009;19030;
Algajola;2B010;22750;
Altiani;2B012;;
Alzi;2B013;;
Ampriani;2B015;;
Antisanti;2B016;21880;
Aregno;2B020;20750;
Asco;2B023;;
Avapessa;2B025;;
Barbaggio;2B029;22110;
Barrettali;2B030;18520;
Bastia;2B033;20530;0.328
Belgodère;2B034;23180;
Bigorno;2B036;;
Biguglia;2B037;23730;0.275
Bisinchi;2B039;19410;
Borgo;2B042;23070;0.262
Brando;2B043;24860;
Bustanico;2B045;;
Cagnano;2B046;20210;
Calacuccia;2B047;17950;
Calenzana;2B049;21060;0.272
Calvi;2B050;20080;0.318
Cambia;2B051;;
Campana;2B052;;
Campi;2B053;;
Campile;2B054;19110;
Campitello;2B055;;
Canale-di-Verde;2B057;21180;
Canari;2B058;18470;
Canavaggia;2B059;20470;
Carcheto-Brustico;2B063;;
Carpineto;2B067;;
Carticasi;2B068;;
Casabianca;2B069;;
Casalta;2B072;;
Casamaccioli;2B073;20770;
Casanova;2B074;23100;
Casevecchie;2B075;;
Castellare-di-Casinca;2B077;21530;
Castellare-di-Mercurio;2B078;;
Castello-di-Rostino;2B079;20730;
Castifao;2B080;21880;
Castiglione;2B081;;
Castineta;2B082;;
Castirla;2B083;20070;
Cateri;2B084;21180;
Centuri;2B086;19490;
Cervione;2B087;21300;
Chiatra;2B088;23740;
Corbara;2B093;22870;
Corscia;2B095;18710;
Corte;2B096;20820;0.282
Costa;2B097;;
Croce;2B101;;
Crocicchia;2B102;;
Erbajolo;2B105;;
Érone;2B106;;
Ersa;2B107;17870;
Farinole;2B109;23220;
Favalello;2B110;;
Felce;2B111;;
Feliceto;2B112;20360;
Ficaja;2B113;;
Focicchia;2B116;;
Furiani;2B120;23840;0.259
Galéria;2B121;21850;
Gavignano;2B122;;
Ghisonaccia;2B123;20420;0.347
Ghisoni;2B124;20410;
Giocatojo;2B125;;
Giuncaggio;2B126;;
L'Île-Rousse;2B134;19410;0.318
Isolaccio-di-Fiumorbo;2B135;17680;
Lama;2B136;24250;
Lano;2B137;;
Lavatoggio;2B138;19770;
Lento;2B140;;
Linguizzetta;2B143;18010;
Loreto-di-Casinca;2B145;15600;
Lozzi;2B147;20710;
Lucciana;2B148;20920;0.285
Lugo-di-Nazza;2B149;;
Lumio;2B150;24240;
Luri;2B152;21080;
Manso;2B153;23640;
Matra;2B155;;
Mausoléo;2B156;;
Mazzola;2B157;;
Meria;2B159;;
Moïta;2B161;;
Moltifao;2B162;22540;
Monacia-d'Orezza;2B164;;
Moncale;2B165;20830;
Monte;2B166;19490;
Montegrosso;2B167;23070;
Monticello;2B168;23000;
Morosaglia;2B169;20840;
Morsiglia;2B170;;
Muracciole;2B171;;
Murato;2B172;23330;
Muro;2B173;20680;
Nessa;2B175;;
Nocario;2B176;;
Noceta;2B177;;
Nonza;2B178;;
Novale;2B179;;
Novella;2B180;;
Occhiatana;2B182;21370;
Ogliastro;2B183;;
Olcani;2B184;;
Oletta;2B185;21900;
Olmeta-di-Capocorso;2B187;19560;
Olmeta-di-Tuda;2B188;21730;
Olmi-Cappella;2B190;18300;
Olmo;2B192;;
Omessa;2B193;20320;
Ortale;2B194;;
Ortiporio;2B195;20690;
Palasca;2B199;19960;
Pancheraccia;2B201;18390;
Parata;2B202;;
Patrimonio;2B205;20520;
Penta-Acquatella;2B206;;
Penta-di-Casinca;2B207;20440;0.273
Perelli;2B208;;
Pero-Casevecchie;2B210;;
Pianello;2B213;;
Piano;2B214;;
Piazzali;2B216;;
Piazzole;2B217;;
Piedicorte-di-Gaggio;2B218;;
Piedicroce;2B219;;
Piedigriggio;2B220;21300;
Piedipartino;2B221;;
Pie-d'Orezza;2B222;;
Pietralba;2B223;22830;
Pietracorbara;2B224;21900;
Pietra-di-Verde;2B225;19510;
Pietraserena;2B226;;
Pietricaggio;2B227;;
Pietroso;2B229;21320;
Piève;2B230;;
Pigna;2B231;;
Pino;2B233;20060;
Piobetta;2B234;;
Pioggiola;2B235;;
Poggio-di-Nazza;2B236;21380;
Poggio-di-Venaco;2B238;24630;
Poggio-d'Oletta;2B239;29320;
Poggio-Marinaccio;2B241;;
Poggio-Mezzana;2B242;20470;
Polveroso;2B243;;
Popolasca;2B244;;
Porri;2B245;;
La Porta;2B246;18980;
Prato-di-Giovellina;2B248;;
Prunelli-di-Casacconi;2B250;20140;
Prunelli-di-Fiumorbo;2B251;20410;0.32
Pruno;2B252;18950;
Quercitello;2B255;;
Rapaggio;2B256;;
Rapale;2B257;21960;
Riventosa;2B260;20290;
Rogliano;2B261;19350;
Rospigliani;2B263;;
Rusio;2B264;;
Rutali;2B265;22100;
Saliceto;2B267;;
Scata;2B273;;
Scolca;2B274;;
Sermano;2B275;;
Serra-di-Fiumorbo;2B277;22640;
Silvareccio;2B280;22310;
Sisco;2B281;21760;
Solaro;2B283;23330;
Sorbo-Ocagnano;2B286;21480;
Sorio;2B287;;
Soveria;2B289;;
Speloncato;2B290;18910;
Stazzona;2B291;;
Sant'Andréa-di-Bozio;2B292;;
Sant'Andréa-di-Cotone;2B293;22830;
Sant'Antonino;2B296;;
San-Damiano;2B297;;
Saint-Florent;2B298;21600;
San-Gavino-d'Ampugnani;2B299;;
San-Gavino-di-Tenda;2B301;;
San-Giovanni-di-Moriani;2B302;;
San-Giuliano;2B303;21160;
San-Lorenzo;2B304;;
San-Martino-di-Lota;2B305;25230;0.324
Santa-Lucia-di-Mercurio;2B306;;
Santa-Lucia-di-Moriani;2B307;20060;
Santa-Maria-di-Lota;2B309;24920;
Santa-Maria-Poggio;2B311;21360;
San-Nicolao;2B313;19060;
Santo-Pietro-di-Tenda;2B314;19530;
Santo-Pietro-di-Venaco;2B315;20830;
Santa-Reparata-di-Balagna;2B316;21500;
Santa-Reparata-di-Moriani;2B317;;
Taglio-Isolaccio;2B318;21550;
Talasani;2B319;21610;
Tallone;2B320;22280;
Tarrano;2B321;;
Tomino;2B327;21930;
Tox;2B328;;
Tralonca;2B329;;
Urtaca;2B332;25510;
Vallecalle;2B333;22960;
Valle-d'Alesani;2B334;;
Valle-di-Campoloro;2B335;24310;
Valle-di-Rostino;2B337;21300;
Valle-d'Orezza;2B338;;
Vallica;2B339;;
Velone-Orneto;2B340;;
Venaco;2B341;23850;
Ventiseri;2B342;22800;
Venzolasca;2B343;20280;
Verdèse;2B344;;
Vescovato;2B346;20200;0.26
Vezzani;2B347;19440;
Vignale;2B350;21630;
Ville-di-Paraso;2B352;22260;
Ville-di-Pietrabugno;2B353;28720;0.326
Vivario;2B354;22980;
Volpajola;2B355;21000;
Zalana;2B356;20020;
Zilia;2B361;19450;
Zuani;2B364;;
San-Gavino-di-Fiumorbo;2B365;18520;
Chisa;2B366;;
Aigaliers;30001;22390;
Aigremont;30002;22250;
Aigues-Mortes;30003;22900;0.268
Aigues-Vives;30004;25370;0.278
Aiguèze;30005;21910;
Aimargues;30006;22540;0.256
Alès;30007;18000;0.282
Allègre-les-Fumades;30008;20370;
Alzon;30009;17310;
Anduze;30010;19240;0.296
Les Angles;30011;25410;0.291
Aramon;30012;22560;0.267
Argilliers;30013;24930;
Arpaillargues-et-Aureillac;30014;22490;
Arphy;30015;19270;
Arre;30016;17930;
Arrigas;30017;21030;
Aspères;30018;24090;
Aubais;30019;26550;0.276
Aubord;30020;24550;0.235
Aubussargues;30021;25660;
Aujac;30022;18750;
Aujargues;30023;25140;
Aulas;30024;19900;
Aumessas;30025;16910;
Avèze;30026;19750;
Bagard;30027;22450;0.243
Bagnols-sur-Cèze;30028;19140;0.289
Barjac;30029;19620;
Baron;30030;24350;
La Bastide-d'Engras;30031;21500;
Beaucaire;30032;18300;0.279
Beauvoisin;30033;22300;0.225
Bellegarde;30034;22150;0.252
Belvézet;30035;22080;
Bernis;30036;23200;0.237
Bessèges;30037;16700;0.258
Bez-et-Esparon;30038;20300;
Bezouce;30039;22380;0.227
Blandas;30040;18780;
Blauzac;30041;24610;
Boisset-et-Gaujac;30042;21160;0.249
Boissières;30043;26600;
Bonnevaux;30044;;
Bordezac;30045;18120;
Boucoiran-et-Nozières;30046;20980;
Bouillargues;30047;24000;0.242
Bouquet;30048;21010;
Bourdic;30049;22360;
Bragassargues;30050;20810;
Branoux-les-Taillades;30051;19320;
Bréau-Mars;30052;19710;
Brignon;30053;20090;
Brouzet-lès-Quissac;30054;23120;
Brouzet-lès-Alès;30055;23400;
La Bruguière;30056;21250;
Cabrières;30057;24450;
La Cadière-et-Cambo;30058;20250;
Le Cailar;30059;23320;0.228
Caissargues;30060;24320;0.233
La Calmette;30061;21630;0.234
Calvisson;30062;24680;0.245
Campestre-et-Luc;30064;14830;
Canaules-et-Argentières;30065;19870;
Cannes-et-Clairan;30066;21210;
La Capelle-et-Masmolène;30067;20730;
Cardet;30068;20890;
Carnas;30069;23690;
Carsan;30070;24230;
Cassagnoles;30071;24700;
Castelnau-Valence;30072;22170;
Castillon-du-Gard;30073;25050;
Causse-Bégon;30074;;
Caveirac;30075;25330;0.271
Cavillargues;30076;22330;
Cendras;30077;18630;
Chambon;30079;21410;
Chamborigaud;30080;19800;
Chusclan;30081;24790;
Clarensac;30082;24940;0.236
Codognan;30083;24070;0.232
Codolet;30084;22910;
Collias;30085;22440;
Collorgues;30086;23440;
Colognac;30087;19950;
Combas;30088;22500;
Comps;30089;22590;
Concoules;30090;19430;
Congénies;30091;25310;
Connaux;30092;23720;
Conqueyrac;30093;;
Corbès;30094;21290;
Corconne;30095;24270;
Cornillon;30096;23120;
Courry;30097;21650;
Crespian;30098;24150;
Cros;30099;19980;
Cruviers-Lascours;30100;22660;
Deaux;30101;23520;
Dions;30102;22280;
Domazan;30103;24310;
Domessargues;30104;21640;
Dourbies;30105;20960;
Durfort-et-Saint-Martin-de-Sossenac;30106;20190;
Estézargues;30107;25750;
L'Estréchure;30108;16120;
Euzet;30109;21150;
Flaux;30110;24120;
Foissac;30111;21530;
Fons;30112;23540;
Fons-sur-Lussan;30113;21050;
Fontanès;30114;23230;
Fontarèches;30115;22090;
Fournès;30116;21680;
Fourques;30117;23590;0.245
Fressac;30119;22160;
Gagnières;30120;18270;
Gailhan;30121;23200;
Gajan;30122;23020;
Gallargues-le-Montueux;30123;23890;0.247
Le Garn;30124;20410;
Garons;30125;22230;0.244
Garrigues-Sainte-Eulalie;30126;24570;
Gaujac;30127;24940;
Générac;30128;23110;0.262
Générargues;30129;21750;
Génolhac;30130;20290;
Goudargues;30131;21560;
La Grand-Combe;30132;15050;0.246
Le Grau-du-Roi;30133;21870;0.297
Issirac;30134;21670;
Jonquières-Saint-Vincent;30135;21460;0.299
Junas;30136;23260;
Lamelouze;30137;18120;
Langlade;30138;27220;0.268
Lanuéjols;30139;19550;
Lasalle;30140;17390;
Laudun-l'Ardoise;30141;22960;0.231
Laval-Pradel;30142;21000;
Laval-Saint-Roman;30143;23220;
Lecques;30144;23500;
Lédenon;30145;22530;
Lédignan;30146;20570;
Lézan;30147;19700;
Liouc;30148;23960;
Lirac;30149;23780;
Logrian-Florian;30150;22230;
Lussan;30151;22930;
Les Mages;30152;20930;0.239
Malons-et-Elze;30153;;
Mandagout;30154;19120;
Manduel;30155;22520;0.227
Marguerittes;30156;22560;0.217
Martignargues;30158;22730;
Le Martinet;30159;18130;
Maruéjols-lès-Gardon;30160;19860;
Massanes;30161;20490;
Massillargues-Attuech;30162;21300;
Mauressargues;30163;23660;
Méjannes-le-Clap;30164;21270;
Méjannes-lès-Alès;30165;23290;
Meynes;30166;22900;0.244
Meyrannes;30167;19560;
Mialet;30168;21220;
Milhaud;30169;20950;0.233
Molières-Cavaillac;30170;21640;
Molières-sur-Cèze;30171;16500;
Monoblet;30172;19130;
Mons;30173;23860;
Montaren-et-Saint-Médiers;30174;22320;
Montclus;30175;20140;
Montdardier;30176;19410;
Monteils;30177;24210;
Montfaucon;30178;23410;
Montfrin;30179;21460;0.257
Montignargues;30180;23180;
Montmirat;30181;21600;
Montpezat;30182;23170;
Moulézan;30183;21270;
Moussac;30184;21510;
Mus;30185;24330;
Nages-et-Solorgues;30186;27660;0.257
Navacelles;30187;21510;
Ners;30188;23030;
Nîmes;30189;18760;0.336
Orsan;30191;24470;
Orthoux-Sérignac-Quilhan;30192;25410;
Parignargues;30193;23480;
Peyremale;30194;19590;
Peyrolles;30195;;
Le Pin;30196;22540;
Les Plans;30197;23110;
Les Plantiers;30198;16540;
Pommiers;30199;;
Pompignan;30200;21510;
Ponteils-et-Brésis;30201;20420;
Pont-Saint-Esprit;30202;20330;0.267
Portes;30203;19480;
Potelières;30204;20970;
Pougnadoresse;30205;20660;
Poulx;30206;27500;0.245
Pouzilhac;30207;21690;
Puechredon;30208;;
Pujaut;30209;27310;0.292
Quissac;30210;21020;0.253
Redessan;30211;22090;0.238
Remoulins;30212;19700;0.231
Revens;30213;;
Ribaute-les-Tavernes;30214;20900;0.25
Rivières;30215;20370;
Robiac-Rochessadoule;30216;18210;
Rochefort-du-Gard;30217;25350;0.272
Rochegude;30218;21140;
Rogues;30219;;
Roquedur;30220;17190;
Roquemaure;30221;20870;0.257
La Roque-sur-Cèze;30222;24760;
Rousson;30223;21900;0.232
La Rouvière;30224;23140;
Sabran;30225;24670;
Saint-Alexandre;30226;25880;
Saint-Ambroix;30227;18170;0.265
Sainte-Anastasie;30228;23320;
Saint-André-de-Majencoules;30229;19900;
Saint-André-de-Roquepertuis;30230;23090;
Saint-André-de-Valborgne;30231;18280;
Saint-André-d'Olérargues;30232;23980;
Saint-Bauzély;30233;21280;
Saint-Bénézet;30234;22510;
Saint-Bonnet-du-Gard;30235;23660;
Saint-Bonnet-de-Salendrinque;30236;18990;
Saint-Brès;30237;18480;
Saint-Bresson;30238;;
Sainte-Cécile-d'Andorge;30239;20810;
Saint-Césaire-de-Gauzignan;30240;21190;
Saint-Chaptes;30241;21770;
Saint-Christol-de-Rodières;30242;24470;
Saint-Christol-lez-Alès;30243;20610;0.262
Saint-Clément;30244;25850;
Saint-Côme-et-Maruéjols;30245;23300;
Sainte-Croix-de-Caderle;30246;16900;
Saint-Denis;30247;19730;
Saint-Dézéry;30248;21950;
Saint-Dionisy;30249;26170;
Saint-Étienne-de-l'Olm;30250;21730;
Saint-Étienne-des-Sorts;30251;23330;
Saint-Félix-de-Pallières;30252;19970;
Saint-Florent-sur-Auzonnet;30253;18680;
Saint-Geniès-de-Comolas;30254;22880;
Saint-Geniès-de-Malgoirès;30255;20870;0.248
Saint-Gervais;30256;24070;
Saint-Gervasy;30257;21910;
Saint-Gilles;30258;18590;0.264
Saint-Hilaire-de-Brethmas;30259;22250;0.271
Saint-Hilaire-d'Ozilhan;30260;24980;
Saint-Hippolyte-de-Caton;30261;20850;
Saint-Hippolyte-de-Montaigu;30262;22460;
Saint-Hippolyte-du-Fort;30263;19830;0.263
Saint-Jean-de-Ceyrargues;30264;22190;
Saint-Jean-de-Crieulon;30265;22390;
Saint-Jean-de-Maruéjols-et-Avéjan;30266;20230;
Saint-Jean-de-Serres;30267;21410;
Saint-Jean-de-Valériscle;30268;17920;
Saint-Jean-du-Gard;30269;18900;0.282
Saint-Jean-du-Pin;30270;22850;
Saint-Julien-de-Cassagnas;30271;21930;
Saint-Julien-de-la-Nef;30272;17900;
Saint-Julien-de-Peyrolas;30273;23200;
Saint-Julien-les-Rosiers;30274;21770;0.223
Saint-Just-et-Vacquières;30275;21730;
Saint-Laurent-d'Aigouze;30276;22770;0.251
Saint-Laurent-de-Carnols;30277;23960;
Saint-Laurent-des-Arbres;30278;25430;0.23
Saint-Laurent-la-Vernède;30279;22340;
Saint-Laurent-le-Minier;30280;18430;
Saint-Mamert-du-Gard;30281;23240;
Saint-Marcel-de-Careiret;30282;23220;
Saint-Martial;30283;17050;
Saint-Martin-de-Valgalgues;30284;19220;0.243
Saint-Maurice-de-Cazevieille;30285;21110;
Saint-Maximin;30286;23650;
Saint-Michel-d'Euzet;30287;24330;
Saint-Nazaire;30288;20830;
Saint-Nazaire-des-Gardies;30289;;
Saint-Paulet-de-Caisson;30290;24460;
Saint-Paul-la-Coste;30291;20330;
Saint-Pons-la-Calm;30292;23580;
Saint-Privat-de-Champclos;30293;20080;
Saint-Privat-des-Vieux;30294;23120;0.262
Saint-Quentin-la-Poterie;30295;22830;0.28
Saint-Roman-de-Codières;30296;17320;
Saint-Sauveur-Camprieu;30297;20390;
Saint-Sébastien-d'Aigrefeuille;30298;23040;
Saint-Siffret;30299;26560;
Saint-Théodorit;30300;21830;
Saint-Victor-des-Oules;30301;22880;
Saint-Victor-la-Coste;30302;24790;0.228
Saint-Victor-de-Malcap;30303;20860;
Salazac;30304;21350;
Salindres;30305;20280;0.223
Salinelles;30306;24550;
Les Salles-du-Gardon;30307;16820;0.233
Sanilhac-Sagriès;30308;22350;
Sardan;30309;23170;
Saumane;30310;20650;
Sauve;30311;19930;
Sauveterre;30312;24680;
Sauzet;30313;22950;
Savignargues;30314;23080;
Saze;30315;24560;0.248
Sénéchas;30316;19480;
Sernhac;30317;22530;
Servas;30318;24330;
Serviers-et-Labaume;30319;22880;
Seynes;30320;20920;
Sommières;30321;20190;0.294
Soudorgues;30322;16000;
Soustelle;30323;19300;
Souvignargues;30324;23900;
Sumène;30325;19570;
Tavel;30326;24260;
Tharaux;30327;;
Théziers;30328;22350;
Thoiras;30329;17730;
Tornac;30330;21260;
Tresques;30331;24350;
Trèves;30332;;
Uchaud;30333;21440;0.243
Uzès;30334;20910;0.324
Vabres;30335;19150;
Vallabrègues;30336;22090;
Vallabrix;30337;22050;
Vallérargues;30338;21100;
Val-d'Aigoual;30339;18040;
Valliguières;30340;23420;
Vauvert;30341;19990;0.258
Vénéjan;30342;26410;
Verfeuil;30343;22420;
Vergèze;30344;23860;0.236
La Vernarède;30345;18680;
Vers-Pont-du-Gard;30346;23130;
Vestric-et-Candiac;30347;22380;
Vézénobres;30348;23250;
Vic-le-Fesq;30349;20940;
Le Vigan;30350;18020;0.263
Villeneuve-lès-Avignon;30351;27590;0.344
Villevieille;30352;25330;
Vissec;30353;;
Montagnac;30354;27440;
Saint-Paul-les-Fonts;30355;23980;
Rodilhan;30356;23140;0.228
Agassac;31001;20370;
Aignes;31002;25830;
Aigrefeuille;31003;32490;
Ayguesvives;31004;28200;0.204
Alan;31005;23630;
Albiac;31006;25480;
Ambax;31007;;
Anan;31008;21040;
Antichan-de-Frontignes;31009;;
Antignac;31010;22030;
Arbas;31011;19950;
Arbon;31012;;
Ardiège;31013;23690;
Arguenos;31014;;
Argut-Dessous;31015;;
Arlos;31017;;
Arnaud-Guilhem;31018;22460;
Artigue;31019;;
Aspet;31020;19880;
Aspret-Sarrat;31021;26070;
Aucamville;31022;22860;0.254
Aulon;31023;19670;
Auragne;31024;23950;
Aureville;31025;34680;
Auriac-sur-Vendinelle;31026;23450;
Auribail;31027;24140;
Aurignac;31028;20520;
Aurin;31029;27040;
Ausseing;31030;;
Ausson;31031;22050;
Aussonne;31032;26070;0.371
Auterive;31033;22080;0.241
Auzas;31034;22350;
Auzeville-Tolosane;31035;29070;0.295
Auzielle;31036;29890;
Avignonet-Lauragais;31037;24320;
Azas;31038;26960;
Bachas;31039;;
Bachos;31040;;
Bagiry;31041;22760;
Bagnères-de-Luchon;31042;20320;0.263
Balesta;31043;22100;
Balma;31044;28580;0.303
Barbazan;31045;21160;
Baren;31046;;
Bax;31047;;
Baziège;31048;25570;0.208
Bazus;31049;29440;
Beauchalot;31050;20120;
Beaufort;31051;24320;
Beaumont-sur-Lèze;31052;25190;
Beaupuy;31053;30020;
Beauteville;31054;28540;
Beauville;31055;24170;
Beauzelle;31056;24650;0.254
Belberaud;31057;29720;
Belbèze-de-Lauragais;31058;31100;
Belbèze-en-Comminges;31059;21530;
Bélesta-en-Lauragais;31060;22770;
Bellegarde-Sainte-Marie;31061;27790;
Bellesserre;31062;;
Benque;31063;23820;
Benque-Dessous-et-Dessus;31064;;
Bérat;31065;23880;0.205
Bessières;31066;23110;0.219
Bezins-Garraux;31067;;
Billière;31068;;
Blagnac;31069;25350;0.294
Blajan;31070;20350;
Bois-de-la-Pierre;31071;23160;
Boissède;31072;;
Bondigoux;31073;24930;
Bonrepos-Riquet;31074;29460;
Bonrepos-sur-Aussonnelle;31075;28150;
Bordes-de-Rivière;31076;22250;
Le Born;31077;23720;
Boudrac;31078;22120;
Bouloc;31079;27260;0.241
Boulogne-sur-Gesse;31080;19490;
Bourg-d'Oueil;31081;;
Bourg-Saint-Bernard;31082;25430;
Boussan;31083;21850;
Boussens;31084;22460;
Boutx;31085;20020;
Bouzin;31086;;
Bragayrac;31087;24210;
Brax;31088;30110;0.265
Bretx;31089;29070;
Brignemont;31090;21630;
Bruguières;31091;25540;0.263
Burgalays;31092;23580;
Le Burgaud;31093;22730;
Buzet-sur-Tarn;31094;25560;0.237
Cabanac-Cazaux;31095;22980;
Cabanac-Séguenville;31096;22330;
Le Cabanial;31097;23700;
Cadours;31098;23040;
Caignac;31099;23960;
Calmont;31100;23560;0.225
Cambernard;31101;25100;
Cambiac;31102;26510;
Canens;31103;;
Capens;31104;23990;
Caragoudes;31105;27750;
Caraman;31106;24710;0.235
Carbonne;31107;22590;0.246
Cardeilhac;31108;18540;
Cassagnabère-Tournas;31109;19470;
Cassagne;31110;24240;
Castagnac;31111;21720;
Castagnède;31112;23040;
Castanet-Tolosan;31113;25080;0.264
Castelbiague;31114;21970;
Castelgaillard;31115;;
Castelginest;31116;23790;0.239
Castelmaurou;31117;28780;0.265
Castelnau-d'Estrétefonds;31118;24980;0.243
Castelnau-Picampeau;31119;22170;
Le Castéra;31120;27420;
Castéra-Vignoles;31121;;
Casties-Labrande;31122;;
Castillon-de-Larboust;31123;;
Castillon-de-Saint-Martory;31124;21880;
Cathervielle;31125;;
Caubiac;31126;26630;
Caubous;31127;;
Caujac;31128;23300;
Cazarilh-Laspènes;31129;;
Cazaril-Tambourès;31130;;
Cazaunous;31131;;
Cazaux-Layrisse;31132;;
Cazeaux-de-Larboust;31133;;
Cazeneuve-Montaut;31134;;
Cazères;31135;20080;0.255
Cépet;31136;25370;0.222
Cessales;31137;24640;
Charlas;31138;20210;
Chaum;31139;21510;
Chein-Dessus;31140;20480;
Ciadoux;31141;19090;
Cier-de-Luchon;31142;24930;
Cier-de-Rivière;31143;22480;
Cierp-Gaud;31144;20750;
Cintegabelle;31145;22210;0.241
Cirès;31146;;
Clarac;31147;23500;
Clermont-le-Fort;31148;34480;
Colomiers;31149;23690;0.278
Cornebarrieu;31150;25600;0.262
Corronsac;31151;32380;
Coueilles;31152;;
Couladère;31153;22250;
Couret;31155;22190;
Cox;31156;22860;
Cugnaux;31157;23980;0.265
Cuguron;31158;22570;
Le Cuing;31159;21010;
Daux;31160;27000;0.229
Deyme;31161;28660;
Donneville;31162;26760;
Drémil-Lafage;31163;30000;0.267
Drudas;31164;28040;
Eaunes;31165;24230;0.234
Empeaux;31166;23970;
Encausse-les-Thermes;31167;20990;
Eoux;31168;20590;
Escalquens;31169;27790;0.259
Escanecrabe;31170;19790;
Espanès;31171;31340;
Esparron;31172;;
Esperce;31173;24620;
Estadens;31174;22220;
Estancarbon;31175;23260;
Esténos;31176;20980;
Eup;31177;23820;
Fabas;31178;20310;
Le Faget;31179;25640;
Falga;31180;23560;
Le Fauga;31181;24080;0.22
Fenouillet;31182;22940;0.255
Figarol;31183;21590;
Flourens;31184;29110;
Folcarde;31185;24870;
Fonbeauzard;31186;23240;0.223
Fonsorbes;31187;25650;0.24
Fontenilles;31188;27860;0.24
Forgues;31189;25100;
Fos;31190;19960;
Fougaron;31191;23300;
Fourquevaux;31192;28610;
Le Fousseret;31193;22000;
Francarville;31194;24870;
Francazal;31195;;
Francon;31196;23340;
Franquevielle;31197;23630;
Le Fréchet;31198;22700;
Fronsac;31199;22450;
Frontignan-de-Comminges;31200;;
Frontignan-Savès;31201;;
Fronton;31202;24760;0.231
Frouzins;31203;25080;0.245
Fustignac;31204;;
Gagnac-sur-Garonne;31205;25090;0.242
Gaillac-Toulza;31206;22130;
Galié;31207;;
Ganties;31208;21110;
Garac;31209;24490;
Gardouch;31210;25010;
Gargas;31211;26590;
Garidech;31212;27280;
Garin;31213;22650;
Gauré;31215;28450;
Gémil;31216;27930;
Génos;31217;;
Gensac-de-Boulogne;31218;15630;
Gensac-sur-Garonne;31219;22750;
Gibel;31220;23400;
Gouaux-de-Larboust;31221;;
Gouaux-de-Luchon;31222;;
Goudex;31223;;
Gourdan-Polignan;31224;19760;
Goutevernisse;31225;22950;
Gouzens;31226;;
Goyrans;31227;38740;
Gragnague;31228;28720;0.222
Gratens;31229;24140;
Gratentour;31230;25020;0.239
Grazac;31231;23640;
Grenade;31232;23810;0.24
Grépiac;31233;25750;
Le Grès;31234;25150;
Guran;31235;;
Herran;31236;;
His;31237;19320;
Huos;31238;20310;
L'Isle-en-Dodon;31239;19930;
Issus;31240;27490;
Izaut-de-l'Hôtel;31241;21710;
Jurvielle;31242;;
Juzes;31243;;
Juzet-de-Luchon;31244;21820;
Juzet-d'Izaut;31245;21040;
Labarthe-Inard;31246;21970;
Labarthe-Rivière;31247;23030;
Labarthe-sur-Lèze;31248;24260;0.233
Labastide-Beauvoir;31249;25880;
Labastide-Clermont;31250;22950;
Labastide-Paumès;31251;19620;
Labastide-Saint-Sernin;31252;27030;
Labastidette;31253;24760;0.21
Labège;31254;26350;0.279
Labroquère;31255;22270;
Labruyère-Dorsa;31256;28110;
Lacaugne;31258;23740;
Lacroix-Falgarde;31259;31270;0.288
Laffite-Toupière;31260;;
Lafitte-Vigordane;31261;25180;
Lagarde;31262;24870;
Lagardelle-sur-Lèze;31263;24980;0.209
Lagrâce-Dieu;31264;24330;
Lagraulet-Saint-Nicolas;31265;22000;
Lahage;31266;25280;
Lahitère;31267;;
